id.orig_h,window_start,window_end,attack_phase_nunique,is_attack_count,is_attack_ratio,is_attack_any,is_attack_majority,is_attack
172.18.0.6,1767622688.418963,1767622703.418963,1,0,0.0,0,0,0
172.18.0.6,1767622718.418963,1767622733.418963,1,0,0.0,0,0,0
172.18.0.6,1767622723.418963,1767622738.418963,1,0,0.0,0,0,0
172.18.0.6,1767622728.418963,1767622743.418963,1,0,0.0,0,0,0
172.18.0.6,1767622758.418963,1767622773.418963,1,0,0.0,0,0,0
172.18.0.6,1767622763.418963,1767622778.418963,1,0,0.0,0,0,0
172.18.0.6,1767622768.418963,1767622783.418963,1,0,0.0,0,0,0
172.18.0.6,1767622878.418963,1767622893.418963,1,0,0.0,0,0,0
172.18.0.6,1767622883.418963,1767622898.418963,1,0,0.0,0,0,0
172.18.0.6,1767622888.418963,1767622903.418963,1,0,0.0,0,0,0
172.18.0.6,1767622898.418963,1767622913.418963,1,0,0.0,0,0,0
172.18.0.6,1767622903.418963,1767622918.418963,1,0,0.0,0,0,0
172.18.0.6,1767622908.418963,1767622923.418963,1,0,0.0,0,0,0
172.18.0.6,1767623028.418963,1767623043.418963,1,0,0.0,0,0,0
172.18.0.6,1767623033.418963,1767623048.418963,1,0,0.0,0,0,0
172.18.0.6,1767623038.418963,1767623053.418963,1,0,0.0,0,0,0
172.18.0.6,1767623093.418963,1767623108.418963,1,0,0.0,0,0,0
172.18.0.6,1767623098.418963,1767623113.418963,1,0,0.0,0,0,0
172.18.0.6,1767623103.418963,1767623118.418963,1,0,0.0,0,0,0
172.18.0.6,1767623113.418963,1767623128.418963,1,0,0.0,0,0,0
172.18.0.6,1767623118.418963,1767623133.418963,1,0,0.0,0,0,0
172.18.0.6,1767623123.418963,1767623138.418963,1,0,0.0,0,0,0
172.18.0.6,1767623143.418963,1767623158.418963,1,0,0.0,0,0,0
172.18.0.6,1767623148.418963,1767623163.418963,1,0,0.0,0,0,0
172.18.0.6,1767623153.418963,1767623168.418963,1,0,0.0,0,0,0
172.18.0.6,1767623173.418963,1767623188.418963,1,0,0.0,0,0,0
172.18.0.6,1767623178.418963,1767623193.418963,1,0,0.0,0,0,0
172.18.0.6,1767623183.418963,1767623198.418963,1,0,0.0,0,0,0
172.18.0.6,1767623223.418963,1767623238.418963,1,0,0.0,0,0,0
172.18.0.6,1767623228.418963,1767623243.418963,1,0,0.0,0,0,0
172.18.0.6,1767623233.418963,1767623248.418963,1,0,0.0,0,0,0
172.18.0.6,1767623438.418963,1767623453.418963,1,0,0.0,0,0,0
172.18.0.6,1767623443.418963,1767623458.418963,1,0,0.0,0,0,0
172.18.0.6,1767623448.418963,1767623463.418963,1,0,0.0,0,0,0
172.18.0.6,1767623453.418963,1767623468.418963,1,0,0.0,0,0,0
172.18.0.6,1767623458.418963,1767623473.418963,1,0,0.0,0,0,0
172.18.0.6,1767623493.418963,1767623508.418963,1,0,0.0,0,0,0
172.18.0.6,1767623498.418963,1767623513.418963,1,0,0.0,0,0,0
172.18.0.6,1767623503.418963,1767623518.418963,1,0,0.0,0,0,0
172.18.0.6,1767623563.418963,1767623578.418963,1,0,0.0,0,0,0
172.18.0.6,1767623568.418963,1767623583.418963,1,0,0.0,0,0,0
172.18.0.6,1767623573.418963,1767623588.418963,1,0,0.0,0,0,0
172.18.0.6,1767623603.418963,1767623618.418963,1,0,0.0,0,0,0
172.18.0.6,1767623608.418963,1767623623.418963,1,0,0.0,0,0,0
172.18.0.6,1767623613.418963,1767623628.418963,1,0,0.0,0,0,0
172.18.0.6,1767623633.418963,1767623648.418963,1,0,0.0,0,0,0
172.18.0.6,1767623638.418963,1767623653.418963,1,0,0.0,0,0,0
172.18.0.6,1767623643.418963,1767623658.418963,1,0,0.0,0,0,0
172.18.0.6,1767623693.418963,1767623708.418963,1,0,0.0,0,0,0
172.18.0.6,1767623698.418963,1767623713.418963,1,0,0.0,0,0,0
172.18.0.6,1767623703.418963,1767623718.418963,1,0,0.0,0,0,0
172.18.0.6,1767623738.418963,1767623753.418963,1,0,0.0,0,0,0
172.18.0.6,1767623743.418963,1767623758.418963,1,0,0.0,0,0,0
172.18.0.6,1767623748.418963,1767623763.418963,1,0,0.0,0,0,0
172.18.0.6,1767623893.418963,1767623908.418963,1,0,0.0,0,0,0
172.18.0.6,1767623898.418963,1767623913.418963,1,0,0.0,0,0,0
172.18.0.6,1767623903.418963,1767623918.418963,1,0,0.0,0,0,0
172.18.0.6,1767623908.418963,1767623923.418963,1,0,0.0,0,0,0
172.18.0.6,1767623963.418963,1767623978.418963,1,0,0.0,0,0,0
172.18.0.6,1767623968.418963,1767623983.418963,1,0,0.0,0,0,0
172.18.0.6,1767623973.418963,1767623988.418963,1,0,0.0,0,0,0
172.18.0.6,1767623993.418963,1767624008.418963,1,0,0.0,0,0,0
172.18.0.6,1767623998.418963,1767624013.418963,1,0,0.0,0,0,0
172.18.0.6,1767624003.418963,1767624018.418963,1,0,0.0,0,0,0
172.18.0.6,1767624018.418963,1767624033.418963,1,0,0.0,0,0,0
172.18.0.6,1767624023.418963,1767624038.418963,1,0,0.0,0,0,0
172.18.0.6,1767624028.418963,1767624043.418963,1,0,0.0,0,0,0
172.18.0.6,1767624063.418963,1767624078.418963,1,0,0.0,0,0,0
172.18.0.6,1767624068.418963,1767624083.418963,1,0,0.0,0,0,0
172.18.0.6,1767624073.418963,1767624088.418963,1,0,0.0,0,0,0
172.18.0.6,1767624078.418963,1767624093.418963,1,0,0.0,0,0,0
172.18.0.6,1767624098.418963,1767624113.418963,1,0,0.0,0,0,0
172.18.0.6,1767624103.418963,1767624118.418963,1,0,0.0,0,0,0
172.18.0.6,1767624108.418963,1767624123.418963,1,0,0.0,0,0,0
172.18.0.6,1767624163.418963,1767624178.418963,1,0,0.0,0,0,0
172.18.0.6,1767624168.418963,1767624183.418963,1,0,0.0,0,0,0
172.18.0.6,1767624173.418963,1767624188.418963,1,0,0.0,0,0,0
172.18.0.6,1767624333.418963,1767624348.418963,1,0,0.0,0,0,0
172.18.0.6,1767624338.418963,1767624353.418963,1,0,0.0,0,0,0
172.18.0.6,1767624343.418963,1767624358.418963,1,0,0.0,0,0,0
172.18.0.6,1767624358.418963,1767624373.418963,1,0,0.0,0,0,0
172.18.0.6,1767624363.418963,1767624378.418963,1,0,0.0,0,0,0
172.18.0.6,1767624368.418963,1767624383.418963,1,0,0.0,0,0,0
172.18.0.6,1767624623.418963,1767624638.418963,1,0,0.0,0,0,0
172.18.0.6,1767624628.418963,1767624643.418963,1,0,0.0,0,0,0
172.18.0.6,1767624633.418963,1767624648.418963,1,0,0.0,0,0,0
172.18.0.6,1767624688.418963,1767624703.418963,1,0,0.0,0,0,0
172.18.0.6,1767624693.418963,1767624708.418963,1,0,0.0,0,0,0
172.18.0.6,1767624698.418963,1767624713.418963,1,0,0.0,0,0,0
172.18.0.6,1767624858.418963,1767624873.418963,1,0,0.0,0,0,0
172.18.0.6,1767624863.418963,1767624878.418963,1,0,0.0,0,0,0
172.18.0.6,1767624868.418963,1767624883.418963,1,0,0.0,0,0,0
172.18.0.6,1767624873.418963,1767624888.418963,1,0,0.0,0,0,0
172.18.0.6,1767624888.418963,1767624903.418963,1,0,0.0,0,0,0
172.18.0.6,1767624893.418963,1767624908.418963,1,0,0.0,0,0,0
172.18.0.6,1767624898.418963,1767624913.418963,1,0,0.0,0,0,0
172.18.0.6,1767624913.418963,1767624928.418963,1,0,0.0,0,0,0
172.18.0.6,1767624918.418963,1767624933.418963,1,0,0.0,0,0,0
172.18.0.6,1767624923.418963,1767624938.418963,1,0,0.0,0,0,0
172.18.0.6,1767624978.418963,1767624993.418963,1,0,0.0,0,0,0
172.18.0.6,1767624983.418963,1767624998.418963,1,0,0.0,0,0,0
172.18.0.6,1767624988.418963,1767625003.418963,1,0,0.0,0,0,0
172.18.0.6,1767625093.418963,1767625108.418963,1,0,0.0,0,0,0
172.18.0.6,1767625098.418963,1767625113.418963,1,0,0.0,0,0,0
172.18.0.6,1767625103.418963,1767625118.418963,1,0,0.0,0,0,0
172.18.0.6,1767625123.418963,1767625138.418963,1,0,0.0,0,0,0
172.18.0.6,1767625128.418963,1767625143.418963,1,0,0.0,0,0,0
172.18.0.6,1767625133.418963,1767625148.418963,1,0,0.0,0,0,0
172.18.0.6,1767625188.418963,1767625203.418963,1,0,0.0,0,0,0
172.18.0.6,1767625193.418963,1767625208.418963,1,0,0.0,0,0,0
172.18.0.6,1767625198.418963,1767625213.418963,1,0,0.0,0,0,0
172.18.0.6,1767625358.418963,1767625373.418963,1,0,0.0,0,0,0
172.18.0.6,1767625363.418963,1767625378.418963,1,0,0.0,0,0,0
172.18.0.6,1767625368.418963,1767625383.418963,1,0,0.0,0,0,0
172.18.0.6,1767625658.418963,1767625673.418963,1,0,0.0,0,0,0
172.18.0.6,1767625663.418963,1767625678.418963,1,0,0.0,0,0,0
172.18.0.6,1767625668.418963,1767625683.418963,1,0,0.0,0,0,0
172.18.0.6,1767625683.418963,1767625698.418963,1,0,0.0,0,0,0
172.18.0.6,1767625688.418963,1767625703.418963,1,0,0.0,0,0,0
172.18.0.6,1767625693.418963,1767625708.418963,1,0,0.0,0,0,0
172.18.0.6,1767625708.418963,1767625723.418963,1,0,0.0,0,0,0
172.18.0.6,1767625713.418963,1767625728.418963,1,0,0.0,0,0,0
172.18.0.6,1767625718.418963,1767625733.418963,1,0,0.0,0,0,0
172.18.0.6,1767625723.418963,1767625738.418963,1,0,0.0,0,0,0
172.18.0.6,1767625743.418963,1767625758.418963,1,0,0.0,0,0,0
172.18.0.6,1767625748.418963,1767625763.418963,1,0,0.0,0,0,0
172.18.0.6,1767625753.418963,1767625768.418963,1,0,0.0,0,0,0
172.18.0.6,1767625763.418963,1767625778.418963,1,0,0.0,0,0,0
172.18.0.6,1767625768.418963,1767625783.418963,1,0,0.0,0,0,0
172.18.0.6,1767625773.418963,1767625788.418963,1,0,0.0,0,0,0
172.18.0.6,1767625783.418963,1767625798.418963,1,0,0.0,0,0,0
172.18.0.6,1767625788.418963,1767625803.418963,1,0,0.0,0,0,0
172.18.0.6,1767625793.418963,1767625808.418963,1,0,0.0,0,0,0
172.18.0.6,1767625803.418963,1767625818.418963,1,0,0.0,0,0,0
172.18.0.6,1767625808.418963,1767625823.418963,1,0,0.0,0,0,0
172.18.0.6,1767625813.418963,1767625828.418963,1,0,0.0,0,0,0
172.18.0.6,1767625818.418963,1767625833.418963,1,0,0.0,0,0,0
172.18.0.6,1767625823.418963,1767625838.418963,1,0,0.0,0,0,0
172.18.0.6,1767625828.418963,1767625843.418963,1,0,0.0,0,0,0
172.18.0.6,1767625833.418963,1767625848.418963,1,0,0.0,0,0,0
172.18.0.6,1767625838.418963,1767625853.418963,1,0,0.0,0,0,0
172.18.0.6,1767625898.418963,1767625913.418963,1,0,0.0,0,0,0
172.18.0.6,1767625903.418963,1767625918.418963,1,0,0.0,0,0,0
172.18.0.6,1767625908.418963,1767625923.418963,1,0,0.0,0,0,0
172.18.0.6,1767625953.418963,1767625968.418963,1,0,0.0,0,0,0
172.18.0.6,1767625958.418963,1767625973.418963,1,0,0.0,0,0,0
172.18.0.6,1767625963.418963,1767625978.418963,1,0,0.0,0,0,0
172.18.0.6,1767626108.418963,1767626123.418963,1,0,0.0,0,0,0
172.18.0.6,1767626113.418963,1767626128.418963,1,0,0.0,0,0,0
172.18.0.6,1767626118.418963,1767626133.418963,1,0,0.0,0,0,0
172.18.0.6,1767626218.418963,1767626233.418963,1,0,0.0,0,0,0
172.18.0.6,1767626223.418963,1767626238.418963,1,0,0.0,0,0,0
172.18.0.6,1767626228.418963,1767626243.418963,1,0,0.0,0,0,0
172.18.0.6,1767626318.418963,1767626333.418963,1,0,0.0,0,0,0
172.18.0.6,1767626323.418963,1767626338.418963,1,0,0.0,0,0,0
172.18.0.6,1767626328.418963,1767626343.418963,1,0,0.0,0,0,0
172.18.0.6,1767626733.418963,1767626748.418963,1,0,0.0,0,0,0
172.18.0.6,1767626738.418963,1767626753.418963,1,0,0.0,0,0,0
172.18.0.6,1767626743.418963,1767626758.418963,1,0,0.0,0,0,0
172.18.0.6,1767626858.418963,1767626873.418963,1,0,0.0,0,0,0
172.18.0.6,1767626863.418963,1767626878.418963,1,0,0.0,0,0,0
172.18.0.6,1767626868.418963,1767626883.418963,1,0,0.0,0,0,0
172.18.0.6,1767626873.418963,1767626888.418963,1,0,0.0,0,0,0
172.18.0.6,1767626878.418963,1767626893.418963,1,0,0.0,0,0,0
172.18.0.6,1767626883.418963,1767626898.418963,1,0,0.0,0,0,0
172.18.0.6,1767626888.418963,1767626903.418963,1,0,0.0,0,0,0
172.18.0.6,1767627073.418963,1767627088.418963,1,0,0.0,0,0,0
172.18.0.6,1767627078.418963,1767627093.418963,1,0,0.0,0,0,0
172.18.0.6,1767627083.418963,1767627098.418963,1,0,0.0,0,0,0
172.18.0.6,1767627088.418963,1767627103.418963,1,0,0.0,0,0,0
172.18.0.6,1767627093.418963,1767627108.418963,1,0,0.0,0,0,0
172.18.0.6,1767627098.418963,1767627113.418963,1,0,0.0,0,0,0
172.18.0.6,1767627103.418963,1767627118.418963,1,0,0.0,0,0,0
172.18.0.6,1767627188.418963,1767627203.418963,1,0,0.0,0,0,0
172.18.0.6,1767627193.418963,1767627208.418963,1,0,0.0,0,0,0
172.18.0.6,1767627198.418963,1767627213.418963,1,0,0.0,0,0,0
172.18.0.6,1767627213.418963,1767627228.418963,1,0,0.0,0,0,0
172.18.0.6,1767627218.418963,1767627233.418963,1,0,0.0,0,0,0
172.18.0.6,1767627223.418963,1767627238.418963,1,0,0.0,0,0,0
172.18.0.6,1767627228.418963,1767627243.418963,1,0,0.0,0,0,0
172.18.0.6,1767627233.418963,1767627248.418963,1,0,0.0,0,0,0
172.18.0.6,1767627268.418963,1767627283.418963,1,0,0.0,0,0,0
172.18.0.6,1767627273.418963,1767627288.418963,1,0,0.0,0,0,0
172.18.0.6,1767627278.418963,1767627293.418963,1,0,0.0,0,0,0
172.18.0.6,1767627288.418963,1767627303.418963,1,0,0.0,0,0,0
172.18.0.6,1767627293.418963,1767627308.418963,1,0,0.0,0,0,0
172.18.0.6,1767627298.418963,1767627313.418963,1,0,0.0,0,0,0
172.18.0.6,1767627413.418963,1767627428.418963,1,0,0.0,0,0,0
172.18.0.6,1767627418.418963,1767627433.418963,1,0,0.0,0,0,0
172.18.0.6,1767627423.418963,1767627438.418963,1,0,0.0,0,0,0
172.18.0.6,1767627443.418963,1767627458.418963,1,0,0.0,0,0,0
172.18.0.6,1767627448.418963,1767627463.418963,1,0,0.0,0,0,0
172.18.0.6,1767627453.418963,1767627468.418963,1,0,0.0,0,0,0
172.18.0.6,1767627738.418963,1767627753.418963,1,0,0.0,0,0,0
172.18.0.6,1767627743.418963,1767627758.418963,1,0,0.0,0,0,0
172.18.0.6,1767627748.418963,1767627763.418963,1,0,0.0,0,0,0
172.18.0.6,1767627808.418963,1767627823.418963,1,0,0.0,0,0,0
172.18.0.6,1767627813.418963,1767627828.418963,1,0,0.0,0,0,0
172.18.0.6,1767627818.418963,1767627833.418963,1,0,0.0,0,0,0
172.18.0.6,1767628098.418963,1767628113.418963,1,0,0.0,0,0,0
172.18.0.6,1767628103.418963,1767628118.418963,1,0,0.0,0,0,0
172.18.0.6,1767628108.418963,1767628123.418963,1,0,0.0,0,0,0
172.18.0.6,1767628368.418963,1767628383.418963,1,0,0.0,0,0,0
172.18.0.6,1767628373.418963,1767628388.418963,1,0,0.0,0,0,0
172.18.0.6,1767628378.418963,1767628393.418963,1,0,0.0,0,0,0
172.18.0.6,1767628478.418963,1767628493.418963,1,0,0.0,0,0,0
172.18.0.6,1767628483.418963,1767628498.418963,1,0,0.0,0,0,0
172.18.0.6,1767628488.418963,1767628503.418963,1,0,0.0,0,0,0
172.18.0.6,1767628663.418963,1767628678.418963,1,0,0.0,0,0,0
172.18.0.6,1767628668.418963,1767628683.418963,1,0,0.0,0,0,0
172.18.0.6,1767628673.418963,1767628688.418963,1,0,0.0,0,0,0
172.18.0.6,1767628693.418963,1767628708.418963,1,0,0.0,0,0,0
172.18.0.6,1767628698.418963,1767628713.418963,1,0,0.0,0,0,0
172.18.0.6,1767628703.418963,1767628718.418963,1,0,0.0,0,0,0
172.18.0.6,1767628873.418963,1767628888.418963,1,0,0.0,0,0,0
172.18.0.6,1767628878.418963,1767628893.418963,1,0,0.0,0,0,0
172.18.0.6,1767628883.418963,1767628898.418963,1,0,0.0,0,0,0
172.18.0.6,1767628958.418963,1767628973.418963,1,0,0.0,0,0,0
172.18.0.6,1767628963.418963,1767628978.418963,1,0,0.0,0,0,0
172.18.0.6,1767628968.418963,1767628983.418963,1,0,0.0,0,0,0
172.18.0.6,1767629158.418963,1767629173.418963,1,0,0.0,0,0,0
172.18.0.6,1767629163.418963,1767629178.418963,1,0,0.0,0,0,0
172.18.0.6,1767629168.418963,1767629183.418963,1,0,0.0,0,0,0
172.18.0.6,1767629563.418963,1767629578.418963,1,0,0.0,0,0,0
172.18.0.6,1767629568.418963,1767629583.418963,1,0,0.0,0,0,0
172.18.0.6,1767629573.418963,1767629588.418963,1,0,0.0,0,0,0
172.18.0.6,1767629778.418963,1767629793.418963,1,0,0.0,0,0,0
172.18.0.6,1767629783.418963,1767629798.418963,1,0,0.0,0,0,0
172.18.0.6,1767629788.418963,1767629803.418963,1,0,0.0,0,0,0
172.18.0.6,1767629803.418963,1767629818.418963,1,0,0.0,0,0,0
172.18.0.6,1767629808.418963,1767629823.418963,1,0,0.0,0,0,0
172.18.0.6,1767629813.418963,1767629828.418963,1,0,0.0,0,0,0
172.18.0.6,1767629948.418963,1767629963.418963,1,0,0.0,0,0,0
172.18.0.6,1767629953.418963,1767629968.418963,1,0,0.0,0,0,0
172.18.0.6,1767629958.418963,1767629973.418963,1,0,0.0,0,0,0
172.18.0.6,1767630038.418963,1767630053.418963,1,0,0.0,0,0,0
172.18.0.6,1767630043.418963,1767630058.418963,1,0,0.0,0,0,0
172.18.0.6,1767630048.418963,1767630063.418963,1,0,0.0,0,0,0
172.18.0.6,1767630063.418963,1767630078.418963,1,0,0.0,0,0,0
172.18.0.6,1767630068.418963,1767630083.418963,1,0,0.0,0,0,0
172.18.0.6,1767630073.418963,1767630088.418963,1,0,0.0,0,0,0
172.18.0.6,1767630158.418963,1767630173.418963,1,0,0.0,0,0,0
172.18.0.6,1767630163.418963,1767630178.418963,1,0,0.0,0,0,0
172.18.0.6,1767630168.418963,1767630183.418963,1,0,0.0,0,0,0
172.18.0.6,1767630188.418963,1767630203.418963,1,0,0.0,0,0,0
172.18.0.6,1767630193.418963,1767630208.418963,1,0,0.0,0,0,0
172.18.0.6,1767630198.418963,1767630213.418963,1,0,0.0,0,0,0
172.18.0.6,1767630238.418963,1767630253.418963,1,0,0.0,0,0,0
172.18.0.6,1767630243.418963,1767630258.418963,1,0,0.0,0,0,0
172.18.0.6,1767630248.418963,1767630263.418963,1,0,0.0,0,0,0
172.18.0.6,1767630348.418963,1767630363.418963,1,0,0.0,0,0,0
172.18.0.6,1767630353.418963,1767630368.418963,1,0,0.0,0,0,0
172.18.0.6,1767630358.418963,1767630373.418963,1,0,0.0,0,0,0
172.18.0.6,1767630538.418963,1767630553.418963,1,0,0.0,0,0,0
172.18.0.6,1767630543.418963,1767630558.418963,1,0,0.0,0,0,0
172.18.0.6,1767630548.418963,1767630563.418963,1,0,0.0,0,0,0
172.18.0.6,1767630628.418963,1767630643.418963,1,0,0.0,0,0,0
172.18.0.6,1767630633.418963,1767630648.418963,1,0,0.0,0,0,0
172.18.0.6,1767630638.418963,1767630653.418963,1,0,0.0,0,0,0
172.18.0.6,1767630698.418963,1767630713.418963,1,0,0.0,0,0,0
172.18.0.6,1767630703.418963,1767630718.418963,1,0,0.0,0,0,0
172.18.0.6,1767630708.418963,1767630723.418963,1,0,0.0,0,0,0
172.18.0.6,1767630718.418963,1767630733.418963,1,0,0.0,0,0,0
172.18.0.6,1767630723.418963,1767630738.418963,1,0,0.0,0,0,0
172.18.0.6,1767630728.418963,1767630743.418963,1,0,0.0,0,0,0
172.18.0.6,1767630763.418963,1767630778.418963,1,0,0.0,0,0,0
172.18.0.6,1767630768.418963,1767630783.418963,1,0,0.0,0,0,0
172.18.0.6,1767630773.418963,1767630788.418963,1,0,0.0,0,0,0
172.18.0.6,1767630803.418963,1767630818.418963,1,0,0.0,0,0,0
172.18.0.6,1767630808.418963,1767630823.418963,1,0,0.0,0,0,0
172.18.0.6,1767630813.418963,1767630828.418963,1,0,0.0,0,0,0
172.18.0.6,1767630853.418963,1767630868.418963,1,0,0.0,0,0,0
172.18.0.6,1767630858.418963,1767630873.418963,1,0,0.0,0,0,0
172.18.0.6,1767630863.418963,1767630878.418963,1,0,0.0,0,0,0
172.18.0.6,1767630923.418963,1767630938.418963,1,0,0.0,0,0,0
172.18.0.6,1767630928.418963,1767630943.418963,1,0,0.0,0,0,0
172.18.0.6,1767630933.418963,1767630948.418963,1,0,0.0,0,0,0
172.18.0.6,1767631008.418963,1767631023.418963,1,0,0.0,0,0,0
172.18.0.6,1767631013.418963,1767631028.418963,1,0,0.0,0,0,0
172.18.0.6,1767631018.418963,1767631033.418963,1,0,0.0,0,0,0
172.18.0.6,1767631233.418963,1767631248.418963,1,0,0.0,0,0,0
172.18.0.6,1767631238.418963,1767631253.418963,1,0,0.0,0,0,0
172.18.0.6,1767631243.418963,1767631258.418963,1,0,0.0,0,0,0
172.18.0.6,1767631463.418963,1767631478.418963,1,0,0.0,0,0,0
172.18.0.6,1767631468.418963,1767631483.418963,1,0,0.0,0,0,0
172.18.0.6,1767631473.418963,1767631488.418963,1,0,0.0,0,0,0
172.18.0.6,1767631593.418963,1767631608.418963,1,0,0.0,0,0,0
172.18.0.6,1767631598.418963,1767631613.418963,1,0,0.0,0,0,0
172.18.0.6,1767631603.418963,1767631618.418963,1,0,0.0,0,0,0
172.18.0.6,1767631833.418963,1767631848.418963,1,0,0.0,0,0,0
172.18.0.6,1767631838.418963,1767631853.418963,1,0,0.0,0,0,0
172.18.0.6,1767631843.418963,1767631858.418963,1,0,0.0,0,0,0
172.18.0.6,1767632223.418963,1767632238.418963,1,0,0.0,0,0,0
172.18.0.6,1767632228.418963,1767632243.418963,1,0,0.0,0,0,0
172.18.0.6,1767632233.418963,1767632248.418963,1,0,0.0,0,0,0
172.18.0.6,1767632428.418963,1767632443.418963,1,0,0.0,0,0,0
172.18.0.6,1767632433.418963,1767632448.418963,1,0,0.0,0,0,0
172.18.0.6,1767632438.418963,1767632453.418963,1,0,0.0,0,0,0
172.18.0.6,1767632528.418963,1767632543.418963,1,0,0.0,0,0,0
172.18.0.6,1767632533.418963,1767632548.418963,1,0,0.0,0,0,0
172.18.0.6,1767632538.418963,1767632553.418963,1,0,0.0,0,0,0
172.18.0.6,1767632668.418963,1767632683.418963,1,0,0.0,0,0,0
172.18.0.6,1767632673.418963,1767632688.418963,1,0,0.0,0,0,0
172.18.0.6,1767632678.418963,1767632693.418963,1,0,0.0,0,0,0
172.18.0.6,1767632708.418963,1767632723.418963,1,0,0.0,0,0,0
172.18.0.6,1767632713.418963,1767632728.418963,1,0,0.0,0,0,0
172.18.0.6,1767632718.418963,1767632733.418963,1,0,0.0,0,0,0
172.18.0.6,1767632853.418963,1767632868.418963,1,0,0.0,0,0,0
172.18.0.6,1767632858.418963,1767632873.418963,1,0,0.0,0,0,0
172.18.0.6,1767632863.418963,1767632878.418963,1,0,0.0,0,0,0
172.18.0.6,1767632948.418963,1767632963.418963,1,0,0.0,0,0,0
172.18.0.6,1767632953.418963,1767632968.418963,1,0,0.0,0,0,0
172.18.0.6,1767632958.418963,1767632973.418963,1,0,0.0,0,0,0
172.18.0.6,1767633243.418963,1767633258.418963,1,0,0.0,0,0,0
172.18.0.6,1767633248.418963,1767633263.418963,1,0,0.0,0,0,0
172.18.0.6,1767633253.418963,1767633268.418963,1,0,0.0,0,0,0
172.18.0.6,1767633463.418963,1767633478.418963,1,0,0.0,0,0,0
172.18.0.6,1767633468.418963,1767633483.418963,1,0,0.0,0,0,0
172.18.0.6,1767633473.418963,1767633488.418963,1,0,0.0,0,0,0
172.18.0.6,1767633548.418963,1767633563.418963,1,0,0.0,0,0,0
172.18.0.6,1767633553.418963,1767633568.418963,1,0,0.0,0,0,0
172.18.0.6,1767633558.418963,1767633573.418963,1,0,0.0,0,0,0
172.18.0.6,1767633698.418963,1767633713.418963,1,0,0.0,0,0,0
172.18.0.6,1767633703.418963,1767633718.418963,1,0,0.0,0,0,0
172.18.0.6,1767633708.418963,1767633723.418963,1,0,0.0,0,0,0
172.18.0.6,1767633798.418963,1767633813.418963,1,0,0.0,0,0,0
172.18.0.6,1767633803.418963,1767633818.418963,1,0,0.0,0,0,0
172.18.0.6,1767633808.418963,1767633823.418963,1,0,0.0,0,0,0
172.18.0.6,1767633893.418963,1767633908.418963,1,0,0.0,0,0,0
172.18.0.6,1767633898.418963,1767633913.418963,1,0,0.0,0,0,0
172.18.0.6,1767633903.418963,1767633918.418963,1,0,0.0,0,0,0
172.18.0.6,1767634158.418963,1767634173.418963,1,0,0.0,0,0,0
172.18.0.6,1767634163.418963,1767634178.418963,1,0,0.0,0,0,0
172.18.0.6,1767634168.418963,1767634183.418963,1,0,0.0,0,0,0
172.18.0.6,1767634223.418963,1767634238.418963,1,0,0.0,0,0,0
172.18.0.6,1767634228.418963,1767634243.418963,1,0,0.0,0,0,0
172.18.0.6,1767634233.418963,1767634248.418963,1,0,0.0,0,0,0
172.18.0.6,1767634248.418963,1767634263.418963,1,0,0.0,0,0,0
172.18.0.6,1767634253.418963,1767634268.418963,1,0,0.0,0,0,0
172.18.0.6,1767634258.418963,1767634273.418963,1,0,0.0,0,0,0
172.18.0.6,1767634653.418963,1767634668.418963,1,0,0.0,0,0,0
172.18.0.6,1767634658.418963,1767634673.418963,1,0,0.0,0,0,0
172.18.0.6,1767634663.418963,1767634678.418963,1,0,0.0,0,0,0
172.18.0.6,1767634738.418963,1767634753.418963,1,0,0.0,0,0,0
172.18.0.6,1767634743.418963,1767634758.418963,1,0,0.0,0,0,0
172.18.0.6,1767634748.418963,1767634763.418963,1,0,0.0,0,0,0
172.18.0.6,1767634758.418963,1767634773.418963,1,0,0.0,0,0,0
172.18.0.6,1767634763.418963,1767634778.418963,1,0,0.0,0,0,0
172.18.0.6,1767634768.418963,1767634783.418963,1,0,0.0,0,0,0
172.18.0.6,1767635188.418963,1767635203.418963,1,0,0.0,0,0,0
172.18.0.6,1767635193.418963,1767635208.418963,1,0,0.0,0,0,0
172.18.0.6,1767635198.418963,1767635213.418963,1,0,0.0,0,0,0
172.18.0.6,1767635238.418963,1767635253.418963,1,0,0.0,0,0,0
172.18.0.6,1767635243.418963,1767635258.418963,1,0,0.0,0,0,0
172.18.0.6,1767635248.418963,1767635263.418963,1,0,0.0,0,0,0
172.18.0.6,1767635378.418963,1767635393.418963,1,0,0.0,0,0,0
172.18.0.6,1767635383.418963,1767635398.418963,1,0,0.0,0,0,0
172.18.0.6,1767635388.418963,1767635403.418963,1,0,0.0,0,0,0
172.18.0.6,1767635448.418963,1767635463.418963,1,0,0.0,0,0,0
172.18.0.6,1767635453.418963,1767635468.418963,1,0,0.0,0,0,0
